#node	identifier	category	term ID	term description
EGFR	9606.ENSP00000275493	GO Process	GO:0043405	Regulation of MAP kinase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0043406	Positive regulation of MAP kinase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0043408	Regulation of MAPK cascade
EGFR	9606.ENSP00000275493	GO Process	GO:0043410	Positive regulation of MAPK cascade
EGFR	9606.ENSP00000275493	GO Process	GO:0043412	Macromolecule modification
EGFR	9606.ENSP00000275493	GO Process	GO:0043549	Regulation of kinase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0043588	Skin development
EGFR	9606.ENSP00000275493	GO Process	GO:0043933	Protein-containing complex organization
EGFR	9606.ENSP00000275493	GO Process	GO:0044000	Movement in host
EGFR	9606.ENSP00000275493	GO Process	GO:0044085	Cellular component biogenesis
EGFR	9606.ENSP00000275493	GO Process	GO:0044093	Positive regulation of molecular function
EGFR	9606.ENSP00000275493	GO Process	GO:0044237	Cellular metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0044238	Primary metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0044403	Biological process involved in symbiotic interaction
EGFR	9606.ENSP00000275493	GO Process	GO:0044409	Entry into host
EGFR	9606.ENSP00000275493	GO Process	GO:0044419	Biological process involved in interspecies interaction between organisms
EGFR	9606.ENSP00000275493	GO Process	GO:0045184	Establishment of protein localization
EGFR	9606.ENSP00000275493	GO Process	GO:0045595	Regulation of cell differentiation
EGFR	9606.ENSP00000275493	GO Process	GO:0045596	Negative regulation of cell differentiation
EGFR	9606.ENSP00000275493	GO Process	GO:0045737	Positive regulation of cyclin-dependent protein serine/threonine kinase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0045739	Positive regulation of DNA repair
EGFR	9606.ENSP00000275493	GO Process	GO:0045740	Positive regulation of DNA replication
EGFR	9606.ENSP00000275493	GO Process	GO:0045787	Positive regulation of cell cycle
EGFR	9606.ENSP00000275493	GO Process	GO:0045859	Regulation of protein kinase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0045860	Positive regulation of protein kinase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0045893	Positive regulation of transcription, DNA-templated
EGFR	9606.ENSP00000275493	GO Process	GO:0045927	Positive regulation of growth
EGFR	9606.ENSP00000275493	GO Process	GO:0045931	Positive regulation of mitotic cell cycle
EGFR	9606.ENSP00000275493	GO Process	GO:0045935	Positive regulation of nucleobase-containing compound metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0045937	Positive regulation of phosphate metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0045944	Positive regulation of transcription by RNA polymerase II
EGFR	9606.ENSP00000275493	GO Process	GO:0046328	Regulation of JNK cascade
EGFR	9606.ENSP00000275493	GO Process	GO:0046686	Response to cadmium ion
EGFR	9606.ENSP00000275493	GO Process	GO:0046718	Viral entry into host cell
EGFR	9606.ENSP00000275493	GO Process	GO:0046777	Protein autophosphorylation
EGFR	9606.ENSP00000275493	GO Process	GO:0048145	Regulation of fibroblast proliferation
EGFR	9606.ENSP00000275493	GO Process	GO:0048146	Positive regulation of fibroblast proliferation
EGFR	9606.ENSP00000275493	GO Process	GO:0048513	Animal organ development
EGFR	9606.ENSP00000275493	GO Process	GO:0048518	Positive regulation of biological process
EGFR	9606.ENSP00000275493	GO Process	GO:0048519	Negative regulation of biological process
EGFR	9606.ENSP00000275493	GO Process	GO:0048522	Positive regulation of cellular process
EGFR	9606.ENSP00000275493	GO Process	GO:0048523	Negative regulation of cellular process
EGFR	9606.ENSP00000275493	GO Process	GO:0048546	Digestive tract morphogenesis
EGFR	9606.ENSP00000275493	GO Process	GO:0048565	Digestive tract development
EGFR	9606.ENSP00000275493	GO Process	GO:0048568	Embryonic organ development
EGFR	9606.ENSP00000275493	GO Process	GO:0048583	Regulation of response to stimulus
EGFR	9606.ENSP00000275493	GO Process	GO:0048584	Positive regulation of response to stimulus
EGFR	9606.ENSP00000275493	GO Process	GO:0048585	Negative regulation of response to stimulus
EGFR	9606.ENSP00000275493	GO Process	GO:0048608	Reproductive structure development
EGFR	9606.ENSP00000275493	GO Process	GO:0048729	Tissue morphogenesis
EGFR	9606.ENSP00000275493	GO Process	GO:0048731	System development
EGFR	9606.ENSP00000275493	GO Process	GO:0048732	Gland development
EGFR	9606.ENSP00000275493	GO Process	GO:0048856	Anatomical structure development
EGFR	9606.ENSP00000275493	GO Process	GO:0048869	Cellular developmental process
EGFR	9606.ENSP00000275493	GO Process	GO:0048870	Cell motility
EGFR	9606.ENSP00000275493	GO Process	GO:0048880	Sensory system development
EGFR	9606.ENSP00000275493	GO Process	GO:0050673	Epithelial cell proliferation
EGFR	9606.ENSP00000275493	GO Process	GO:0050678	Regulation of epithelial cell proliferation
EGFR	9606.ENSP00000275493	GO Process	GO:0050679	Positive regulation of epithelial cell proliferation
EGFR	9606.ENSP00000275493	GO Process	GO:0050730	Regulation of peptidyl-tyrosine phosphorylation
EGFR	9606.ENSP00000275493	GO Process	GO:0050731	Positive regulation of peptidyl-tyrosine phosphorylation
EGFR	9606.ENSP00000275493	GO Process	GO:0050789	Regulation of biological process
EGFR	9606.ENSP00000275493	GO Process	GO:0050790	Regulation of catalytic activity
EGFR	9606.ENSP00000275493	GO Process	GO:0050793	Regulation of developmental process
EGFR	9606.ENSP00000275493	GO Process	GO:0050794	Regulation of cellular process
EGFR	9606.ENSP00000275493	GO Process	GO:0050877	Nervous system process
EGFR	9606.ENSP00000275493	GO Process	GO:0050890	Cognition
EGFR	9606.ENSP00000275493	GO Process	GO:0050896	Response to stimulus
EGFR	9606.ENSP00000275493	GO Process	GO:0050999	Regulation of nitric-oxide synthase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0051052	Regulation of DNA metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0051054	Positive regulation of DNA metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0051093	Negative regulation of developmental process
EGFR	9606.ENSP00000275493	GO Process	GO:0051128	Regulation of cellular component organization
EGFR	9606.ENSP00000275493	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0051172	Negative regulation of nitrogen compound metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0051174	Regulation of phosphorus metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0051179	Localization
EGFR	9606.ENSP00000275493	GO Process	GO:0051205	Protein insertion into membrane
EGFR	9606.ENSP00000275493	GO Process	GO:0051234	Establishment of localization
EGFR	9606.ENSP00000275493	GO Process	GO:0051239	Regulation of multicellular organismal process
EGFR	9606.ENSP00000275493	GO Process	GO:0051241	Negative regulation of multicellular organismal process
EGFR	9606.ENSP00000275493	GO Process	GO:0051246	Regulation of protein metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0051247	Positive regulation of protein metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0051248	Negative regulation of protein metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0051252	Regulation of RNA metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0051254	Positive regulation of RNA metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0051336	Regulation of hydrolase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0051338	Regulation of transferase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0051341	Regulation of oxidoreductase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0051345	Positive regulation of hydrolase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0051347	Positive regulation of transferase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0051641	Cellular localization
EGFR	9606.ENSP00000275493	GO Process	GO:0051668	Localization within membrane
EGFR	9606.ENSP00000275493	GO Process	GO:0051701	Biological process involved in interaction with host
EGFR	9606.ENSP00000275493	GO Process	GO:0051716	Cellular response to stimulus
EGFR	9606.ENSP00000275493	GO Process	GO:0051726	Regulation of cell cycle
EGFR	9606.ENSP00000275493	GO Process	GO:0051896	Regulation of protein kinase B signaling
EGFR	9606.ENSP00000275493	GO Process	GO:0051897	Positive regulation of protein kinase B signaling
EGFR	9606.ENSP00000275493	GO Process	GO:0055123	Digestive system development
EGFR	9606.ENSP00000275493	GO Process	GO:0060147	Regulation of post-transcriptional gene silencing
EGFR	9606.ENSP00000275493	GO Process	GO:0060148	Positive regulation of post-transcriptional gene silencing
EGFR	9606.ENSP00000275493	GO Process	GO:0060191	Regulation of lipase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0060193	Positive regulation of lipase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0060255	Regulation of macromolecule metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0060322	Head development
EGFR	9606.ENSP00000275493	GO Process	GO:0060341	Regulation of cellular localization
EGFR	9606.ENSP00000275493	GO Process	GO:0060429	Epithelium development
EGFR	9606.ENSP00000275493	GO Process	GO:0060548	Negative regulation of cell death
EGFR	9606.ENSP00000275493	GO Process	GO:0060571	Morphogenesis of an epithelial fold
EGFR	9606.ENSP00000275493	GO Process	GO:0060828	Regulation of canonical Wnt signaling pathway
EGFR	9606.ENSP00000275493	GO Process	GO:0060964	Regulation of miRNA-mediated gene silencing
EGFR	9606.ENSP00000275493	GO Process	GO:0060966	Regulation of gene silencing by RNA
EGFR	9606.ENSP00000275493	GO Process	GO:0061024	Membrane organization
EGFR	9606.ENSP00000275493	GO Process	GO:0061029	Eyelid development in camera-type eye
EGFR	9606.ENSP00000275493	GO Process	GO:0061097	Regulation of protein tyrosine kinase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0061098	Positive regulation of protein tyrosine kinase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0061458	Reproductive system development
EGFR	9606.ENSP00000275493	GO Process	GO:0062197	Cellular response to chemical stress
EGFR	9606.ENSP00000275493	GO Process	GO:0065003	Protein-containing complex assembly
EGFR	9606.ENSP00000275493	GO Process	GO:0065007	Biological regulation
EGFR	9606.ENSP00000275493	GO Process	GO:0065009	Regulation of molecular function
EGFR	9606.ENSP00000275493	GO Process	GO:0070141	Response to UV-A
EGFR	9606.ENSP00000275493	GO Process	GO:0070302	Regulation of stress-activated protein kinase signaling cascade
EGFR	9606.ENSP00000275493	GO Process	GO:0070372	Regulation of ERK1 and ERK2 cascade
EGFR	9606.ENSP00000275493	GO Process	GO:0070374	Positive regulation of ERK1 and ERK2 cascade
EGFR	9606.ENSP00000275493	GO Process	GO:0070727	Cellular macromolecule localization
EGFR	9606.ENSP00000275493	GO Process	GO:0070848	Response to growth factor
EGFR	9606.ENSP00000275493	GO Process	GO:0070849	Response to epidermal growth factor
EGFR	9606.ENSP00000275493	GO Process	GO:0070887	Cellular response to chemical stimulus
EGFR	9606.ENSP00000275493	GO Process	GO:0070920	Regulation of production of small RNA involved in gene silencing by RNA
EGFR	9606.ENSP00000275493	GO Process	GO:0071229	Cellular response to acid chemical
EGFR	9606.ENSP00000275493	GO Process	GO:0071230	Cellular response to amino acid stimulus
EGFR	9606.ENSP00000275493	GO Process	GO:0071241	Cellular response to inorganic substance
EGFR	9606.ENSP00000275493	GO Process	GO:0071248	Cellular response to metal ion
EGFR	9606.ENSP00000275493	GO Process	GO:0071276	Cellular response to cadmium ion
EGFR	9606.ENSP00000275493	GO Process	GO:0071310	Cellular response to organic substance
EGFR	9606.ENSP00000275493	GO Process	GO:0071363	Cellular response to growth factor stimulus
EGFR	9606.ENSP00000275493	GO Process	GO:0071364	Cellular response to epidermal growth factor stimulus
EGFR	9606.ENSP00000275493	GO Process	GO:0071392	Cellular response to estradiol stimulus
EGFR	9606.ENSP00000275493	GO Process	GO:0071396	Cellular response to lipid
EGFR	9606.ENSP00000275493	GO Process	GO:0071407	Cellular response to organic cyclic compound
EGFR	9606.ENSP00000275493	GO Process	GO:0071417	Cellular response to organonitrogen compound
EGFR	9606.ENSP00000275493	GO Process	GO:0071495	Cellular response to endogenous stimulus
EGFR	9606.ENSP00000275493	GO Process	GO:0071704	Organic substance metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0071840	Cellular component organization or biogenesis
EGFR	9606.ENSP00000275493	GO Process	GO:0071900	Regulation of protein serine/threonine kinase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0071902	Positive regulation of protein serine/threonine kinase activity
EGFR	9606.ENSP00000275493	GO Process	GO:0072657	Protein localization to membrane
EGFR	9606.ENSP00000275493	GO Process	GO:0080090	Regulation of primary metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:0080134	Regulation of response to stress
EGFR	9606.ENSP00000275493	GO Process	GO:0080135	Regulation of cellular response to stress
EGFR	9606.ENSP00000275493	GO Process	GO:0090068	Positive regulation of cell cycle process
EGFR	9606.ENSP00000275493	GO Process	GO:0090150	Establishment of protein localization to membrane
EGFR	9606.ENSP00000275493	GO Process	GO:0090263	Positive regulation of canonical Wnt signaling pathway
EGFR	9606.ENSP00000275493	GO Process	GO:0098609	Cell-cell adhesion
EGFR	9606.ENSP00000275493	GO Process	GO:0098773	Skin epidermis development
EGFR	9606.ENSP00000275493	GO Process	GO:0150063	Visual system development
EGFR	9606.ENSP00000275493	GO Process	GO:1900019	Regulation of protein kinase C activity
EGFR	9606.ENSP00000275493	GO Process	GO:1900020	Positive regulation of protein kinase C activity
EGFR	9606.ENSP00000275493	GO Process	GO:1900087	Positive regulation of G1/S transition of mitotic cell cycle
EGFR	9606.ENSP00000275493	GO Process	GO:1900274	Regulation of phospholipase C activity
EGFR	9606.ENSP00000275493	GO Process	GO:1900368	Regulation of post-transcriptional gene silencing by RNA
EGFR	9606.ENSP00000275493	GO Process	GO:1900370	Positive regulation of post-transcriptional gene silencing by RNA
EGFR	9606.ENSP00000275493	GO Process	GO:1901184	Regulation of ERBB signaling pathway
EGFR	9606.ENSP00000275493	GO Process	GO:1901185	Negative regulation of ERBB signaling pathway
EGFR	9606.ENSP00000275493	GO Process	GO:1901222	Regulation of NIK/NF-kappaB signaling
EGFR	9606.ENSP00000275493	GO Process	GO:1901224	Positive regulation of NIK/NF-kappaB signaling
EGFR	9606.ENSP00000275493	GO Process	GO:1901564	Organonitrogen compound metabolic process
EGFR	9606.ENSP00000275493	GO Process	GO:1901698	Response to nitrogen compound
EGFR	9606.ENSP00000275493	GO Process	GO:1901699	Cellular response to nitrogen compound
EGFR	9606.ENSP00000275493	GO Process	GO:1901700	Response to oxygen-containing compound
EGFR	9606.ENSP00000275493	GO Process	GO:1901701	Cellular response to oxygen-containing compound
EGFR	9606.ENSP00000275493	GO Process	GO:1901987	Regulation of cell cycle phase transition
EGFR	9606.ENSP00000275493	GO Process	GO:1901989	Positive regulation of cell cycle phase transition
EGFR	9606.ENSP00000275493	GO Process	GO:1901990	Regulation of mitotic cell cycle phase transition
EGFR	9606.ENSP00000275493	GO Process	GO:1901992	Positive regulation of mitotic cell cycle phase transition
EGFR	9606.ENSP00000275493	GO Process	GO:1902531	Regulation of intracellular signal transduction
EGFR	9606.ENSP00000275493	GO Process	GO:1902533	Positive regulation of intracellular signal transduction
EGFR	9606.ENSP00000275493	GO Process	GO:1902680	Positive regulation of RNA biosynthetic process
EGFR	9606.ENSP00000275493	GO Process	GO:1902806	Regulation of cell cycle G1/S phase transition
EGFR	9606.ENSP00000275493	GO Process	GO:1902808	Positive regulation of cell cycle G1/S phase transition
EGFR	9606.ENSP00000275493	GO Process	GO:1903076	Regulation of protein localization to plasma membrane
EGFR	9606.ENSP00000275493	GO Process	GO:1903078	Positive regulation of protein localization to plasma membrane
EGFR	9606.ENSP00000275493	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
EGFR	9606.ENSP00000275493	GO Process	GO:1903508	Positive regulation of nucleic acid-templated transcription
EGFR	9606.ENSP00000275493	GO Process	GO:1903798	Regulation of miRNA maturation
EGFR	9606.ENSP00000275493	GO Process	GO:1903800	Positive regulation of miRNA maturation
EGFR	9606.ENSP00000275493	GO Process	GO:1903829	Positive regulation of protein localization
EGFR	9606.ENSP00000275493	GO Process	GO:1904029	Regulation of cyclin-dependent protein kinase activity
EGFR	9606.ENSP00000275493	GO Process	GO:1904031	Positive regulation of cyclin-dependent protein kinase activity
EGFR	9606.ENSP00000275493	GO Process	GO:1904375	Regulation of protein localization to cell periphery
EGFR	9606.ENSP00000275493	GO Process	GO:1904377	Positive regulation of protein localization to cell periphery
EGFR	9606.ENSP00000275493	GO Process	GO:1905207	Regulation of cardiocyte differentiation
EGFR	9606.ENSP00000275493	GO Process	GO:1905208	Negative regulation of cardiocyte differentiation
EGFR	9606.ENSP00000275493	GO Process	GO:1905475	Regulation of protein localization to membrane
EGFR	9606.ENSP00000275493	GO Process	GO:1905477	Positive regulation of protein localization to membrane
EGFR	9606.ENSP00000275493	GO Process	GO:2000045	Regulation of G1/S transition of mitotic cell cycle
EGFR	9606.ENSP00000275493	GO Process	GO:2000145	Regulation of cell motility
EGFR	9606.ENSP00000275493	GO Process	GO:2000147	Positive regulation of cell motility
EGFR	9606.ENSP00000275493	GO Process	GO:2000637	Positive regulation of miRNA-mediated gene silencing
EGFR	9606.ENSP00000275493	GO Process	GO:2001020	Regulation of response to DNA damage stimulus
EGFR	9606.ENSP00000275493	GO Process	GO:2001022	Positive regulation of response to DNA damage stimulus
EGFR	9606.ENSP00000275493	GO Process	GO:2001141	Regulation of RNA biosynthetic process
EGFR	9606.ENSP00000275493	GO Function	GO:0000166	Nucleotide binding
EGFR	9606.ENSP00000275493	GO Function	GO:0001618	Virus receptor activity
EGFR	9606.ENSP00000275493	GO Function	GO:0003676	Nucleic acid binding
EGFR	9606.ENSP00000275493	GO Function	GO:0003677	DNA binding
EGFR	9606.ENSP00000275493	GO Function	GO:0003682	Chromatin binding
EGFR	9606.ENSP00000275493	GO Function	GO:0003690	Double-stranded DNA binding
EGFR	9606.ENSP00000275493	GO Function	GO:0003779	Actin binding
EGFR	9606.ENSP00000275493	GO Function	GO:0003824	Catalytic activity
